N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	IRI1	IRI2	IRI3	IRI4	IRI5	IRI6	IRI7	IRI8	IRI9	IRI10	IRI11	IRI12	IRI13	IRI14	IRI15	IRI16	IRI17	IRI18	IRI19	IRI20	IRI21	IRI22	IRI23	genes
MIR6774	0.640115126497823	0	0	0.634872215333012	0	1.54082350236578	0	0.594842227735537	0.644053078578224	0	2.581841486693	0	0	1.66863148951575	0	0	0	0	1.21162459290171	5.4368512419489	0	0	2.74110463405599	0	0.691301762628004	0	3.52636114701554	0.659887919620583	0.668891618695042	0	0	0	0	0.52462034904125	0	0	0	1.33141985222624	0	0	hsa-mir-6774
MIR6775	0	1.76921796785002	0	1.28814652386408	0.668782504576917	1.04210285184159	0	0	3.92032308699789	0.592534656923977	1.30962973962689	0	0	0	0	0	0	0	0	1.10312923749688	0	0	0.695207697043185	2.23003579686912	0.701320628753048	1.29010343285583	2.14648069818337	0	4.07151420075243	0.556595811791621	3.31770355227369	0	0.575244019390272	0.532223542505616	0	0.853490559130823	0.632362051086472	0	1.23224231085866	0	hsa-mir-6775
MIR6776	3.03783449863374	2.75878056003732	1.49175756507406	0	0	0	0	0	0	4.85074981854714	0	2.64752786984547	0	0.659910758565549	0	0.817777417955714	0	2.0144009983973	2.87504140688541	0	0	3.22753384021787	0	1.73867197721999	0.82018853193153	2.26314754746744	1.67352732400738	0	1.58720045114078	0	1.55201047530091	0.709584119892843	0	0	0	0	4.43725235847118	0	2.16164540972663	8.03901125290478	hsa-mir-6776
MIR6777	0	8.63163917648041	1.33354085362681	0.673349319292589	4.19509025598248	3.81314907151127	0	3.15446635920361	2.73234639396822	1.85840415126156	0	1.89338356752585	6.0351154884528	0	1.15676858597236	0	18.7614429558358	0	0.642528193205452	6.91962885338951	0	0.577043929008649	0	2.33140106036317	5.86559071320731	20.2311674697847	1.49603200176417	2.79952450748126	2.12829151402968	1.16379124283703	2.77480660735617	1.90297559425808	0.601391474817103	0	0.599982994322002	0	3.30552890340656	2.82422392896476	0	0	hsa-mir-6777
MIR6779	0	0	0	0	0	0	0	0	0	0	0	2.92882770601655	0	0.608355230552616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6779
MIR6780A	0	0.598411959713978	0	0	0	0	0	0	0	0.601248401878742	0	0.459423953884949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6780a
MIR6780B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6780b
MIR6781	0	0	0	0	0.721031137746988	0	0	0	0	0	0	0	0	0	0.596458802141999	0	0	0	0.662607199243122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14760701352773	0	0	0	0	2.65702248278898	0	hsa-mir-6781
MIR6782	0	0	0	0	0	0	0	0	0	0	0.654814869813443	0.905531271425407	0	0	0	0	0	0	0	0	0	0	0.695207697043185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6782
MIR6783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6783
MIR6784	0	0	0	0	0	0	0	0.621476954350561	0	1.8306667758696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736851582958471	0	0	0	0	0	0	1.09622162486231	0	0	0	0	0	0	hsa-mir-6784
MIR6786	0	0	0	0	0	0	0	0	0	0	0	0.829402536217077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700865090712427	0	0	0	0	0	hsa-mir-6786
MIR6788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6788
MIR6790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6790
MIR6792	0	0.607343481500754	0	0.663299329452401	0	1.07321039965776	0	2.48590781740225	1.34578255225301	0	0	0	0.540458103443534	0	0	0.720132353125181	0	0	0.632938220172535	1.13605846846693	0	0	0	0	1.44451114578986	0	0	0	0	0	0	0	0	0	0	0	0.651238530223382	0	0	0	hsa-mir-6792
MIR6793	0.711239029442026	0	0	0	0	0	0	1.32187161719008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35090743134369	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6793
MIR6794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6794
MIR6795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6795
MIR6796	0	0	0	0	0	0	0	0	0	0.659433731092813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6796
MIR6797	0	0	0	0	0.640916566886212	0	0	0.578318832520661	1.25232543056877	2.27138285154191	0	0	0	0	0	0	1.91088770846476	0	0.588984177104998	0	0	0.528956934924595	0	0	2.68839574355335	0	2.05704400242573	0	0	0	1.90767954255737	1.16292952982438	0	0	0	0	0.606013632291203	0	0.590449440619773	0	hsa-mir-6797
MIR6798	0	0	0	0	0	0	0	0	0	0.6102222586232	0	0	0	0	0	0	0	0	0	1.13605846846693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6798
MIR6799	0	1.17947864523335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574152941572177	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606745841647503	0	0	0	0	0	0	0	0	hsa-mir-6799
MIR6801	0	0	0	0	0	0	0	0	0	0	0	0.395453529926286	0	0	0	0	0	1.50442606209418	0	0	0	0.482087333095833	0	0	0	0	1.87477428069181	0	0	0	0	0	0	0.929706947668038	0	0	0.55231622183502	0	0	0	hsa-mir-6801
MIR6802	0	0	0	2.05112561876819	0	0	0	0	0	0	0	0	0	0	0.587282512878276	0	0	1.21897086056862	1.95723972699507	0	0	0	0	0	2.23343646387509	0	0	0	0.720344820133122	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6802
MIR6803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6803
MIR6804	0	0.598411959713978	0	0	2.03585262422679	0	0	1.83701276212445	0	1.20249680375748	0	0.918847907769899	0	0	1.68411897075388	0	0	0	0	0.559675863141799	0	0	0	0	1.42326833482236	0	2.17804659080372	1.35859277568944	2.75425960639135	0	5.38638929663257	1.23133714922582	0	0	0	0	1.28332298602843	0	0	0	hsa-mir-6804
MIR6806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38030620716068	0	0	0	0	0	0	0	0	0	0	1.24036991681028	0	0	0	0	0	0	0	hsa-mir-6806
MIR6807	0	0	0	0	0	0.390788569440596	2.83336519169155	0	0.490040385874736	2.22200496346491	0.491111152360082	0.339574226784528	0	0	0	0	0	0	0.921888277207822	1.65469385624532	0	0.413966296897509	0	0.557508949217279	0	0.967577574641876	0	0	0	0	0	0.910118762471255	0.862866029085409	0.798335313758424	0	2.56047167739247	1.42281461494456	0	0.924181733143992	0	hsa-mir-6807
MIR6809	0	0	0	0	0	0.619871523940256	0	0.717913033473924	0.777305439663374	0	0	0	0.936483437863365	0	0.987242155269516	0.831877028610123	0	0	0.365576385789309	0.328085850807261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6809
MIR6810	0	0	0	0	0	0	0	0	0.644053078578224	1.75220962833233	1.2909207433465	0	1.03459122659191	0	0	0	0	0	0	0	0	0	0	2.19817814262813	0	0	0	0	0	0	0	0	0.567026247684697	1.57386104712375	0	2.52389351057258	0	0	0	0	hsa-mir-6810
MIR6811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6811
MIR6812	0.700125919606994	0	0	0	0.721031137746988	0.561758568570857	0	9.10852161220041	4.22659832816959	5.1106114159693	0.705972281517619	1.46441385300828	0	3.6501313833157	0	0	0	6.80909504145753	3.97564319545873	0	0	5.95076551790169	1.49904159674937	1.60283822899968	4.53666781724628	2.78178552709539	3.85695750454825	2.88700964834005	0	0	2.14613948537704	2.61659144210486	0.620184958405138	0.573803506763867	0	0.920169509062919	2.04529600898281	0.728120231686227	3.32127810348622	0	hsa-mir-6812
MIR6813	0	0	0	0	0	0	0	0	0	0	0	0	1.93985854985983	0	0.681667202447999	0.861586922489056	0	0	0.757265370563568	1.35921281048723	0	2.04026246328058	0	0	0	1.5895917297688	0	0	0	0	0.817576946810301	3.73798777443551	0	0	0	0	0	0	1.5182985615937	0	hsa-mir-6813
MIR6814	0	2.90657237575361	5.0293540765354	1.90461664599904	2.63691387518899	0.513607834121927	7.44770278958921	1.78452668320661	1.93215923573467	0.584069876110777	1.93638111501975	0	0	0	1.6360012858752	4.13561722794747	0	2.2638030267703	1.21162459290171	1.08737024838978	0	2.17627996083262	0.685276158513997	0	0	1.90751007572255	0.705272229403108	1.97966375886175	0.668891618695042	0.548644443051741	0.654061557448241	1.19615608781936	4.53620998147758	0	1.13139650357863	0.841297836857526	0.623328307499523	0.665709926113122	0	0	hsa-mir-6814
MIR6815	0	0	0	0	3.02596674202015	0	0	0	0	1.34048824025424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6815
MIR6816	0	0	0	1.34669863858518	0	0	0	0	0	0	0.684579182077691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6816
MIR6817	0	0	0	0	0	0	0	0	0	0	0	0.473345891881463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892285584545861	0	0	0	0	hsa-mir-6817
MIR6818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6818
MIR6819	0	2.66832873839675	0	0.728541886447719	0.756491685505037	1.17877207831262	0	3.41302917553177	0.739077303286486	2.68097648050849	0.740692229788977	6.65788156121796	1.78085375069099	2.5530973610077	1.25158568318321	1.58193008719302	0	4.5461618160551	6.25674994695145	1.87170288657257	13.5905783677881	3.74605567028566	1.57276495396655	3.36333267724522	1.58659420931017	1.45929732568939	0	0	0	5.03673587063893	3.75281221486696	0.686319066781602	1.9520575739965	1.80607005407643	0.649161928282822	7.72338997770843	5.00706345368469	0	4.18154357947118	0	hsa-mir-6819
MIR6821	1.21102861769858	12.0976255639474	1.18937427485635	11.4105411674717	4.98875598008727	1.94338099397486	4.93158698229556	3.93882015662721	1.82771819596523	5.52498531456141	7.32684746223691	4.22173363029413	4.89333688252929	0.526145064261722	6.70613139705599	6.52011725126853	0	3.74751176728867	1.14613137166378	1.54289021730982	0	6.69059042012731	1.94470261199918	5.54495387329618	3.26967049891624	4.81173712794879	4.67004584334491	0	4.42914720487257	6.74684382671736	3.71224127200353	3.39449700597387	5.90013798266509	9.42898735439003	4.2809597432705	1.59164455621694	4.12744419830765	6.92698166360951	3.4469480857803	0	hsa-mir-6821
MIR6823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6823
MIR6825	0	0	0	0	0	0	0	0.630893271840721	0	0	0	0	0	0	0	0.731043449384653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6825
MIR6826	0	0	0	0	0	0	0	0	0	0	0	0.318783968001802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40156048024623	0	0	0	0	0.600927026326804	0	0	0	0	hsa-mir-6826
MIR6827	0	0	1.49175756507406	0	4.69281282872616	0.60936522692432	0	0.705745015957417	0	0.692964259792448	0.765800440968264	0	0	0	0	0	0	3.35733499732883	1.43752070344271	0	0	0.645506768043573	0	0	0	0	0.836763662003688	0	0	0	0	0	0.672743005727607	0	2.01350225213146	0	0	0	0	0	hsa-mir-6827
MIR6829	0	0	0	0	0	0	0	0	0.672891276126503	0	0	0	0	0	0	0	0	0	0	1.13605846846693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6829
MIR6832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6832
MIR6833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6833
MIR6835	0	0	0	0	5.04721796422892	1.12351713714171	0	1.95182605975723	0	0	2.82388912607047	3.90510360802207	1.1315841540849	0.608355230552616	2.98229401071	3.01555422871169	0	0.619008640132503	1.32521439848624	0	0	0.595076551790169	3.74760399187342	4.80851468699903	3.02444521149752	0	0	0	0	0	1.43075965691803	0.654147860526215	1.24036991681028	0.573803506763867	0	0.920169509062919	1.36353067265521	0	3.32127810348622	0	hsa-mir-6835
MIR6839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6839
MIR6842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6842
MIR6846	0	0	0	0	0	0	0	0	0	0	0.75303710028546	0	1.20702309769056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6846
MIR6851	4.01266198700128	0	0	0	0.688746161429959	0	2.33435460569214	1.86443086305168	0	0	0	0.466281027823531	0	0.581115444109961	0.569751691598327	0	0	0	1.26587644034507	1.7040877027004	0	0.568431333053296	0.715960165611638	0	1.44451114578986	0	0.736851582958471	0	0	1.14642122428722	2.05004368752434	0	0.592415482655654	2.74055406215578	2.36411209702998	0.878967889254131	0	0.695517833252515	0	0.589927442688286	hsa-mir-6851
MIR6853	0	0	0	0	0	0	0	0	0	0.552498531456141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59164455621694	0	0	0	0	hsa-mir-6853
MIR6854	0	1.17947864523335	0	0	0	0	0	0	0	0.592534656923977	0	0	0	0	0	0	0	0	0	0.551564618748439	0	0.551955062530012	0	0	0	0	0	0	0	0	0	1.21349168329501	0	0	1.7216903315327	0	0	0	0	0	hsa-mir-6854
MIR6855	0	0	0	0	0	0	0	0	0	0	2.02308474703556	0.466281027823531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6855
MIR6856	0	0	0	0	0	1.07321039965776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568029234233467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75793577850826	0	0	0	0	hsa-mir-6856
MIR6857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6857
MIR6858	0.668776997833546	1.21468696300151	0	0	0	0.536605199828879	0	1.24295390870112	2.69156510450601	0.6102222586232	0	0.466281027823531	0	0	0	0	0	0.591291835350451	0.632938220172535	0.568029234233467	0	0	0	0.765534676537159	0	0	0	0	0	1.14642122428722	0	0	0	0	0	0	1.95371559067015	0	3.172564158554	0	hsa-mir-6858
MIR6859-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6859-1
MIR6859-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6859-2
MIR6859-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6859-3
MIR6859-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIR6862-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6862-1
MIR6862-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6862-2
MIR6864	0	0	0	0	0	0.513607834121927	0	0	1.28810615715645	0	0	0	2.06918245318382	0	0	4.82488676593871	0	1.69785227007772	0	0	0	0.544069990208155	0	0	1.38260352525601	0.635836691907518	1.41054445880622	0	0	0	1.96218467234472	0	0	0	0	0	0	0	0	0	hsa-mir-6864
MIR6865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47597941833784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6865
MIR6867	0	0	0	0	0	0	0	0	2.69156510450601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591028024257495	0	0	0	0	0	hsa-mir-6867
MIR6868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09826410018761	0	0	4.76451310594869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6868
MIR6870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6870
MIR6871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679606405243613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6871
MIR6876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08538501283507	0.580915900706299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6876
MIR6877	0.700125919606994	0	0	0	0	0	0	0	0	1.27765285399233	0	0	0	0	0	0	0	0	1.32521439848624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23746492578913	0	0	0	0	0	hsa-mir-6877
MIR6879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6879
MIR6880	0	0	0	0	0	0	0	0	0	0	0	0.503884336518977	0	0	0	0	0	0	0	0.613838043445843	0	0	0	0	0	0	0	0	0.755200214655692	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6880
MIR6881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6881
MIR6882	0	1.23309131092577	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731043449384653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6882
MIR6885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726808046908784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6885
MIR6888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568029234233467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6888
MIR6889	0	1.37939028001866	0	0.75323822158154	0	0.60936522692432	2.65087726409108	4.2344700957445	0	3.46482129896224	0	0.529505573969094	0	0	0.647006158255728	0.817777417955714	0	0	0	2.58020058939948	0	0	0	0	0	0.754382515822479	0.836763662003688	0	0	0	4.65603142590273	0	5.38194404582086	0	0	0	2.95816823898079	3.94912668033208	0.720548469908875	0	hsa-mir-6889
MIR6891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-6891
MIR6892	0	4.59996671641006	0	3.0915516572738	1.20380850823845	0.625261711104954	0	2.53454514426446	1.56812923479915	1.42208317661755	0	3.25991257713147	0.314875590701885	0	0.331942289887721	0	0	0	0	0.99281631374719	0	0.993519112554022	0	0	2.10396188625914	0	0	0	2.8500599405267	0.333957487074973	0.398124426272842	1.09214251496551	1.03543923490249	0.958002376510109	1.03301419891962	3.07256601287096	1.89708615325942	0.810429475268148	0	0	hsa-mir-6892
MIR6893	0	0	0	0	0	0	0	0	0	0	0	0	1.04958530233962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05214737634074	0	0	hsa-mir-6893
MIR6894	0	0	0	0	2.42873646398986	1.2614929259135	0	3.65253999486733	0	0.717278795223762	0	3.28850830149227	1.90582594372194	0	0	0	0	1.39005449012211	1.48796002637052	0.667683485853374	0	0	3.36626884884069	0	0	0.780852077781163	0	0	0	1.34754775486393	0.803233491603103	1.46896361662027	0	0	0	1.03317278210573	0.765490903946782	0	2.23749261708545	0	hsa-mir-6894
MIR6895	0.574462293010867	0	0	0	0.591615292510349	0.921860215090638	0	0.53383276848061	0.577996352570201	1.0483305468655	0	3.20418757581298	0.928479305915815	0	0.48940209406523	0	0	2.0316181009477	0	0	0	0	0	0.65757465805115	0	2.28249068889878	0	0	0	0	0	0	0	0	0	0	0	0	2.18012101151916	1.01346509384911	hsa-mir-6895
MIR7-2	0	0	0	0	0	0	0	0	0	0.371680830252313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7-2
MIR7-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7-3
MIR708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-708
MIR7106	0.68935475161304	1.87809291971772	0	1.3674170791788	3.5496917550621	0.553116129054383	0	3.20299661088366	3.46797811542121	0	0	0	2.78543791774744	1.19799183862669	0.587282512878276	2.22687081504864	0	1.82845629085293	3.26206621165845	0	6.37711754180825	0	0.73798970916892	0.78908958966138	0.744478821291697	0	0.759523939357193	0	0	0.590847861748029	0.70437398494426	0	0	0	1.82764050578087	0	2.68510655538256	0	1.96210891036724	0	hsa-mir-7106
MIR7111	0	0	0	0	1.92274970065864	0.998681899681524	0.724082215654507	0	0.626162715284384	0.567845712885478	0	1.73560160356536	0	3.78532143454961	0	0	0	2.75114951170001	0.588984177104998	2.11433103853568	0	0	0.666240709666386	0	2.68839574355335	0	0.685681334141911	0	0	2.66702159816819	0	0.581464764912191	0	0.510047561567882	0	1.63585690500074	3.03006816145601	1.29443596744218	1.77134832185932	1.6468807775048	hsa-mir-7111
MIR7150	0	0	0	0	0	0	0	0	0.479613994685911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7150
MIR7151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7151
MIR7152	0	2.26066740336392	0	1.64596500271522	4.27277711257475	5.32630346496813	0	1.54218355338843	0	5.29989332026446	4.18353944603033	1.15706773571024	0	0	0.706914135871999	0	0	0.73363986978667	0.785312236139997	2.11433103853568	2.55872000134282	0	0.888320946221848	5.69898036977663	1.79226382903557	1.64846549753801	1.82848355771176	0	0	0	5.08714544681965	0	2.94013609910584	1.36012683084769	2.19993764584734	0	1.61603635277654	3.45182924651248	0	2.19584103667307	hsa-mir-7152
MIR7154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7154
MIR7155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7155
MIR7156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7156
MIR7158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7158
MIR7159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7159
MIR7160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-7160
MIR7161	0.533429272081519	0	0	0	0	0	0	0.495701856446281	0	0	0	0	0	0	0.454444801631999	0.57439128165937	0	0	0.504843580375712	0	0	0	0.571063465428331	0	1.15216960438001	0	0	0	0	0	0	0	0	0.437183624201042	0	0	0	0	0	0	hsa-mir-7161
MIR744	0	0	0	0	0	0	0	0	0	0	0	0.318783968001802	0	0.397293211789463	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88539405605881	0	0.783777775788201	0	0.85439720558526	0	0	0	0	0	0	0.867599178053544	0	hsa-mir-744
MIR758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-758
MIR759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-759
MIR760	0.829778867682363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-760
MIR762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.994128195392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-762
MIR764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hsa-mir-764
